site_ID,lat,lon,site_type
ABBT5730046,51.45,-114.45,311
ABBT5730045,51.5,-114.46,311
ABBT5730041,51.39,-114.39,311
ABBT5730038,51.39,-114.38,311
ABBT5730034,51.38,-114.39,311
ABBT5730031,51.48,-114.46,311
ABBT5730030,51.41,-114.4,311
ABBT5730029,51.51,-114.51,311
ABBT5730028,51.47,-114.47,311
ABBT5730027,51.52,-114.5,311
ABBT5730025,51.41,-114.39,311
ABBT5730039,51.44,-114.42,311
ABBT0123080,52.31,-114.71,311
ABBT0157179,52.62,-114.53,311
ABBT0156715,52.63,-114.57,311
ABBT0149898,52.63,-114.52,311
ABBT0145255,52.68,-114.57,311
ABBT0145239,52.6,-114.97,311
ABBT0157238,52.62,-114.51,311
ABBT0145237,52.63,-114.48,311
ABBT0120592,52.12,-114.53,311
ABBT0089564,52.34,-114.73,311
ABBT0094895,52.59,-114.89,311
ABBT6360045,52.38,-113.15,311
ABBT0139307,52.38,-113.12,311
ABBT0083322,52.44,-113.26,311
ABBT0136088,52.42,-114.54,311
ABBT0124551,52.42,-114.52,311
ABBT0141019,51.67,-112.72,311
ABBT0134365,52.95,-115.25,311
ABBT0139106,52.18,-113.56,311
ABBT3210039,52.24,-113.96,311
ABBT6940023,52.09,-113.91,311
ABBT6940037,52.16,-113.95,311
ABBT0054885,52.16,-113.64,311
ABBT0054887,52.16,-113.63,311
ABBT0120933,52.5,-115.38,311
ABBT0055110,52.16,-113.67,311
ABBT0057717,52.03,-113.81,311
ABBT0064617,52.19,-113.59,311
ABBT0075552,52.15,-113.6,311
ABBT0099158,52.1,-113.74,311
ABBT0118910,51.97,-113.4,311
ABBT0149401,51.96,-113.42,311
ABBT0055863,52.16,-113.62,311
ABBT0041078,52.95,-115.82,311
ABBT0042011,52.2,-114.8,311
ABBT0076358,51.94,-114.57,311
ABBT0060673,52.83,-115.14,311
ABBT0053720,52.87,-115.45,311
ABBT0153123,51.88,-114.66,311
ABBT0139841,51.86,-114.59,311
ABBT0138856,51.97,-114.87,311
ABBT0135226,51.82,-114.34,311
ABBT0133295,51.74,-114.24,311
ABBT0133294,51.69,-113.98,311
ABBT4940001,51.96,-114.07,311
ABBT4050253,52.09,-114.61,311
ABBT4050183,52.13,-114.7,311
ABBT4050118,52.02,-114.42,311
ABBT4050265,52.11,-114.63,311
ABBT0078375,51.99,-114.7,311
ABBT0078812,52.88,-115.46,311
ABBT0114372,52.07,-114.42,311
ABBT0114371,52.07,-114.42,311
ABBT0114230,52.75,-115.16,311
ABBT0114229,52.75,-115.16,311
ABBT0112123,52.92,-115.31,311
ABBT0122209,52.14,-114.01,311
ABBT0121229,52.17,-114.79,311
ABBT0115471,51.96,-114.55,311
ABBT0120631,52.96,-115.31,311
ABBT0117795,52.95,-115.23,311
ABBT0117026,52.69,-115.1,311
ABBT0116701,52.99,-115.34,311
ABBT0116597,52.92,-115.29,311
ABBT0092791,52.18,-114.79,311
ABBT0092561,52.99,-115.53,311
ABBT0097871,52.92,-115.28,311
ABBT0084382,52.75,-115.03,311
ABBT0082888,52.75,-115,311
ABBT0081818,52.76,-115,311
ABBT0079496,52.76,-114.99,311
ABBT0089946,52.83,-114.78,311
ABBT0105905,52.77,-114.97,311
ABBT0103748,52.87,-115.46,311
ABBT0127341,51.68,-114.02,311
ABBT0129202,51.62,-112.19,311
ABBT0129325,51.62,-112.19,311
ABBT0130364,51.62,-112.3,311
ABBT0130367,52.41,-115.38,311
ABBT0043657,52,-112.5,311
ABBT0050533,51.95,-114.31,311
ABBT0126170,52.51,-115.37,311
ABBT0112747,52.94,-114.99,311
ABBT0112525,51.3,-114.33,311
ABBT0126481,51.47,-112.08,311
ABBT0111727,52.03,-114.42,311
ABBT0123699,52.58,-115.02,311
ABBT0120604,52.03,-114.43,311
ABBT0124964,52.48,-115.18,311
ABBT0118284,52.58,-115.02,311
ABBT0118246,52.97,-115.67,311
ABBT0116192,51.3,-114.33,311
ABBT0115218,51.27,-114.3,311
ABBT0041261,52.74,-113.95,311
ABBT0045490,52.92,-114.36,311
ABBT0056749,52.73,-114.01,311
ABBT0064077,52.71,-114.59,311
ABBT0064079,52.7,-114.58,311
ABBT0081421,52.71,-114.02,311
ABBT0122954,52.69,-113.9,311
ABBT3780114,52.69,-113.9,311
ABBT0127934,51.3,-112.36,311
ABBT7250004,52.66,-113.9,311
ABBT0124891,52.64,-113.92,311
ABBT0058653,52.63,-114.66,311
ABBT0100832,51.79,-114.3,311
ABBT0097418,51.77,-114.28,311
ABBT0096759,52.92,-114.83,311
ABBT0095493,52.04,-114.54,311
ABBT0091638,52.02,-114.54,311
ABBT0091349,52.09,-114.83,311
ABBT0079190,51.85,-114.68,311
ABBT0068330,51.9,-114.34,311
ABBT0051918,52.04,-113.11,311
ABBT0123412,51.97,-114.28,311
ABBT0124204,52.17,-113.59,311
ABBT0127874,52.26,-115.05,311
ABBT0126837,51.67,-114.41,311
ABBT0126836,51.67,-114.41,311
ABBT0126835,51.67,-114.41,311
ABBT0126143,51.61,-114.35,311
ABBT0122972,51.67,-114.35,311
ABBT0137968,52.7,-114.52,311
ABBT0137967,52.7,-114.52,311
ABBT0120968,51.59,-114.39,311
ABBT0119107,51.68,-114.18,311
ABBT0113276,51.48,-114.16,311
ABBT0127593,51.85,-113.84,311
ABBT0113275,51.67,-114.35,311
ABBT0136736,52.68,-114.26,311
ABBT0111789,51.67,-114.24,311
ABBT0111193,51.64,-114.27,311
ABBT0110788,51.59,-114.39,311
ABBT0110193,51.67,-114.24,311
ABBT0113995,52.91,-115.19,311
ABBT0116036,52.89,-115.16,311
ABBT0135327,52.74,-114.57,311
ABBT0135277,52.77,-114.57,311
ABBT0134763,52.49,-114.53,311
ABBT0136742,52.68,-114.26,311
ABBT0134762,52.48,-114.53,311
ABBT9330017,51.61,-112.06,311
ABBT9350036,51.32,-112.46,311
ABBT9350075,51.22,-112.49,311
ABBT0134761,52.48,-114.53,311
ABBT0129728,52.79,-115.01,311
ABBT0123213,52.78,-114.54,311
ABBT0121278,52.76,-114.35,311
ABBT0115893,52.51,-114.56,311
ABBT6210053,51.67,-112.27,311
ABBT6210049,51.59,-112.41,311
ABBT6210041,51.65,-112.26,311
ABBT0133434,52.49,-114.53,311
ABBT0133183,52.77,-114.38,311
ABBT0131536,52.79,-114.36,311
ABBT0131500,52.74,-114.57,311
ABBT0080574,52.79,-114.89,311
ABBT0081632,52.75,-114.92,311
ABBT0100511,52.77,-115.2,311
ABBT4860047,51.18,-112.61,311
ABBT5550011,52.13,-112.42,311
ABBT2690008,51.44,-113.93,311
ABBT2920018,51.39,-112.57,311
ABBT0086474,52.72,-114.85,311
ABBT0083814,52.35,-114.71,311
ABBT0061544,52.35,-115.09,311
ABBT0078932,52.76,-114.94,311
ABBT0137849,51.97,-113.11,311
ABBT0123384,51.53,-114.01,311
ABBT0087300,52.22,-112.96,311
ABBT0081249,52.24,-113.09,311
ABBT0090394,52.7,-114.89,311
ABBT0115006,52.77,-114.36,311
ABBT0054559,52.27,-114.72,311
ABBT4050010,52.17,-114.77,311
ABBT0129757,52.17,-114.78,311
ABBT0113738,52.15,-114.63,311
ABBT0084174,52.18,-114.75,311
ABBT0160820,51.5,-112.66,311
ABBT0121760,52.31,-112.73,311
ABBT0095508,51.49,-112.66,311
ABBT0093576,52.34,-112.77,311
ABBT0056172,52.41,-115.18,311
ABBT0076799,51.48,-112.73,311
ABBT2140129,52.49,-113.48,311
ABBT2140124,52.5,-113.48,311
ABBT2140008,52.52,-113.46,311
ABBT0095188,52.53,-113.46,311
ABBT0061949,51.51,-112.7,311
ABBT0041130,52.47,-112.51,311
ABBT0050006,52.07,-113.05,311
ABBT5730108,51.21,-114.25,311
ABBT5730100,51.54,-114.51,311
ABBT5730082,51.53,-114.51,311
ABBT5730068,51.35,-114.37,311
ABBT5730060,51.23,-114.26,311
ABBT0060947,52.11,-114.61,311
ABBT5730016,51.54,-114.55,311
ABBT0060162,51.66,-114.45,311
ABBT8910133,52.27,-114.42,311
ABBT0133938,52.2,-114.46,311
ABBT0133767,52.12,-114.77,311
ABBT0128690,52.23,-114.51,311
ABBT0127660,52.39,-115.16,311
ABBT0127130,52.2,-114.6,311
ABBT5730003,51.29,-114.32,311
ABBT0154569,52.56,-114.92,311
ABBT0097205,52.51,-114.92,311
ABBT0085037,52.61,-114.92,311
ABBT0041818,52.25,-114.63,311
ABBT2670045,51.32,-114.16,311
ABBT2670041,51.39,-114.2,311
ABBT0111055,52.55,-114.97,311
ABBT0114651,52.5,-114.91,311
ABBT0152259,52.58,-114.71,311
ABBT0152258,52.74,-115.01,311
ABBT0152011,52.22,-115,311
ABBT0147869,52.58,-115.05,311
ABBT0147692,52.52,-114.85,311
ABBT0147137,52.26,-114.85,311
ABBT0147028,52.41,-114.73,311
ABBT0146934,52.41,-115.1,311
ABBT0112309,52.25,-114.93,311
ABBT0146557,52.52,-114.83,311
ABBT0143627,52.41,-115.18,311
ABBT0142494,52.53,-114.71,311
ABBT0142359,52.53,-114.71,311
ABBT0139305,52.22,-115.03,311
ABBT0138335,52.58,-115.04,311
ABBT0126127,52.7,-114.33,311
ABBT0118539,52.51,-114.89,311
ABBT0118301,52.55,-114.97,311
ABBT0117283,52.24,-114.93,311
ABBT0116794,52.55,-114.96,311
ABBT0145695,52.45,-114.74,311
ABBT0060778,52.14,-114.81,311
ABBT0125174,51.57,-112.42,311
ABBT0123648,51.64,-112.4,311
ABBT0123212,51.69,-112.21,311
ABBT0122365,51.59,-112.2,311
ABBT0121706,51.68,-112.37,311
ABBT0121178,51.71,-112.2,311
ABBT0117542,51.56,-112.43,311
ABBT0125872,51.66,-112.27,311
ABBT0138989,51.39,-112.87,311
ABBT0110222,52.42,-114.54,311
ABBT0133466,51.55,-112.48,311
ABBT0132036,51.68,-112.39,311
ABBT0130020,51.58,-112.42,311
ABBT0128870,51.68,-112.37,311
ABBT0128306,51.56,-112.51,311
ABBT0127105,51.71,-112.2,311
ABBT0127088,51.68,-112.25,311
ABBT0091793,52.68,-114.26,311
ABBT0127642,51.48,-112.62,311
ABBT0097875,51.64,-112.35,311
ABBT8910032,52.2,-114.4,311
ABBT5050042,52.38,-113.71,311
ABBT5050027,52.23,-113.51,311
ABBT5050026,52.24,-113.52,311
ABBT4120104,52.52,-114.33,311
ABBT2920022,51.39,-112.57,311
ABBT0160291,52.24,-113.51,311
ABBT0044645,52.49,-114.32,311
ABBT0091332,51.68,-112.34,311
ABBT0091058,51.46,-112.68,311
ABBT0082313,51.64,-112.33,311
ABBT0082015,51.69,-112.29,311
ABBT0067316,52.4,-115.05,311
ABBT0061651,52.67,-114.19,311
ABBT0149086,52.45,-114.73,311
ABBT0146549,52.79,-113.82,311
ABBT0114662,52.45,-114.16,311
ABBT0127873,52.26,-115.05,311
ABBT0090572,52.72,-114.99,311
ABBT0114882,51.66,-112.36,311
ABBT0103317,51.95,-113.58,311
ABBT0103127,51.68,-112.67,311
ABBT0098878,51.66,-112.72,311
ABBT0095072,51.79,-113.22,311
ABBT0067493,51.64,-112.98,311
ABBT0061972,51.74,-112.87,311
ABBT0061186,52.01,-113.62,311
ABBT0056281,51.86,-113.38,311
ABBT0056276,51.86,-113.5,311
ABBT0056148,51.84,-113.37,311
ABBT0055334,51.85,-113.38,311
ABBT0055251,51.99,-113.3,311
ABBT0054814,51.96,-113.53,311
ABBT0052192,51.53,-112.95,311
ABBT0066470,51.63,-113.02,311
ABBT0127954,51.66,-112.32,311
ABBT4080022,51.61,-113.02,311
ABBT4080017,51.6,-112.97,311
ABBT4080005,51.58,-112.97,311
ABBT0151704,51.78,-113.36,311
ABBT0150918,51.44,-112.56,311
ABBT0150852,51.62,-112.93,311
ABBT0128124,51.67,-112.35,311
ABBT0153130,51.3,-112.75,311
ABBT0153148,52.13,-113.58,311
ABBT0107446,51.79,-114.35,311
ABBT0153757,52.36,-114.99,311
ABBT0144334,52.5,-113.88,311
ABBT0055869,52.69,-113.31,311
ABBT0061317,52.05,-112.52,311
ABBT0065213,52.03,-112.52,311
ABBT3430018,52.33,-112.82,311
ABBT0156963,52.27,-113.19,311
ABBT0097454,52.36,-112.79,311
ABBT0095648,52.34,-112.75,311
ABBT0126864,52.39,-115.22,311
ABBT0126164,52.38,-115.21,311
ABBT0124933,52.26,-115.05,311
ABBT0124436,52.28,-115.05,311
ABBT0124435,52.28,-115.05,311
ABBT0120678,51.24,-114.41,311
ABBT0119415,52.29,-115.08,311
ABBT0119270,52.3,-115.05,311
ABBT0116628,52.29,-115.06,311
ABBT0114288,52.29,-115.08,311
ABBT0108491,52.25,-114.87,311
ABBT0108441,52.22,-114.88,311
ABBT0040769,51.47,-114.44,311
ABBT0147659,52.01,-113.23,311
ABBT0131377,52.8,-112.68,311
ABBT0123147,52.06,-113.33,311
ABBT0120078,52.01,-113.25,311
ABBT0119169,52.41,-112.83,311
ABBT0115920,52.03,-113.37,311
ABBT0079684,52.05,-112.52,311
ABBT0068211,52.03,-112.52,311
ABBT0065820,51.93,-112.68,311
ABBT0147504,51.4,-112.57,311
ABBT5730077,51.33,-114.35,311
ABBT5730074,51.26,-114.29,311
ABBT5730007,51.37,-114.36,311
ABBT4050272,52.07,-114.67,311
ABBT3210017,52.3,-113.86,311
ABBT2670007,51.48,-114.15,311
ABBT2140042,52.48,-113.59,311
ABBT9670296,52.53,-114.82,311
ABBT0125404,51.11,-114.35,311
ABBT0114439,51.42,-114.1,311
ABBT0113928,51.42,-114.24,311
ABBT0111598,51.43,-114.1,311
ABBT5730084,51.24,-114.29,311
ABBT5730081,51.23,-114.28,311
ABBT0063095,51.81,-114.59,311
ABBT8820004,51.82,-114.6,311
ABBT0085465,52.67,-113.96,311
ABBT0076232,52.61,-114.25,311
ABBT8820003,51.82,-114.6,311
ABBT0056153,52.75,-113.92,311
ABBT0055951,52.91,-114.74,311
ABBT9670099,52.37,-114.76,311
ABBT9670027,52.67,-114.99,311
ABBT0155801,51.36,-113.87,311
ABBT0143113,52.76,-114.84,311
ABBT2060046,51.31,-112.37,311
ABBT2060057,51.3,-112.36,311
ABBT0123929,52.35,-115.09,311
ABBT0123926,52.34,-115.1,311
ABBT0120000,52.06,-114.33,311
ABBT0117088,52.36,-114.83,311
ABBT0116775,51.99,-114.47,311
ABBT0114485,52,-114.46,311
ABBT0111795,52,-114.45,311
ABBT0100693,52.05,-114.4,311
ABBT0123591,52.01,-114.43,311
ABBT0159950,51.69,-112.22,311
ABBT0159952,51.7,-112.28,311
ABBT0152696,52.2,-113.15,311
ABBT0154909,52.07,-113.38,311
ABBT0095707,52.62,-114.28,311
ABBT0146396,52.87,-114.88,311
ABBT3780137,52.78,-113.97,311
ABBT6120033,52.89,-114.76,311
ABBT0136260,52.71,-114.56,311
ABBT0157311,52.35,-114.97,311
ABBT0110796,52.58,-114.22,311
ABBT0113366,52.74,-114.57,311
ABBT0156232,52.16,-113.65,311
ABBT0156231,52.16,-113.65,311
ABBT0131587,52.98,-115.3,311
ABBT0130852,52.78,-114.36,311
ABBT0120510,52.72,-114.12,311
ABBT0130320,52.22,-114.6,311
ABBT0130319,51.59,-114.35,311
ABBT0120370,52.89,-114.42,311
ABBT0113733,52.9,-114.78,311
ABBT0111617,52.92,-115.18,311
ABBT0091740,51.89,-114.23,311
ABBT0056593,52.24,-114.65,311
ABBT0041601,52.89,-115.13,311
ABBT0088490,52.74,-115.02,311
ABBT0089799,52.78,-115.17,311
ABBT0094113,52.7,-115.02,311
ABBT0109496,52.79,-115.06,311
ABBT0157249,52.43,-114.7,311
ABBT0153932,52.42,-114.7,311
ABBT0109499,52.79,-115.05,311
ABBT0155015,52.74,-114.82,311
ABBT0151416,52.66,-114.56,311
ABBT0093187,52.68,-114.55,311
ABBT0155150,52.99,-114.37,311
ABBT0093186,52.67,-114.55,311
ABBT0092068,52.67,-114.54,311
ABBT0087074,52.66,-114.56,311
ABBT0086413,52.67,-114.49,311
ABBT0078942,52.68,-114.51,311
ABBT0159171,52.57,-114.8,311
ABBT0159214,52.57,-114.8,311
ABBT0078941,52.66,-114.58,311
ABBT0075786,52.66,-114.56,311
ABBT0075785,52.68,-114.5,311
ABBT0092724,52.66,-114.57,311
ABBT6851249,52.96,-114.22,311
ABBT9730038,52.68,-114.54,311
ABBT9730037,52.68,-114.55,311
ABBT9730028,52.67,-114.54,311
ABBT0144441,52.11,-113.53,311
ABBT0123971,52.08,-113.51,311
ABBT0123696,52.01,-113.26,311
ABBT0057716,52.08,-113.53,311
ABBT6040038,52.28,-114.53,311
ABBT7360003,52.32,-114.04,311
ABBT8910126,52.29,-114.47,311
ABBT0040667,52.98,-115.06,311
ABBT0040876,52.54,-114.74,311
ABBT0059540,52.86,-115.25,311
ABBT0060482,52.97,-114.86,311
ABBT0063058,52.53,-114.73,311
ABBT0064213,52.67,-114.49,311
ABBT0043371,52.67,-114.56,311
ABBT0146309,52.03,-113.34,311
ABBT0148684,51.77,-113.27,311
ABBT0154998,52.37,-114.6,311
ABBT0154281,52.66,-114.88,311
ABBT0148397,51.87,-113.33,311
ABBT0145230,52.54,-114.92,311
ABBT0134917,52.54,-114.74,311
ABBT0041712,51.86,-112.87,311
ABBT0050592,52.16,-112.47,311
ABBT0152228,52.44,-114.72,311
ABBT9670152,52.47,-114.71,311
ABBT0065658,51.1,-112.55,311
ABBT0064266,51.32,-112.7,311
ABBT6360025,52.34,-113.2,311
ABBT0075162,52.38,-113.18,311
ABBT0062521,51.32,-112.55,311
ABBT6040056,52.37,-114.47,311
ABBT9350035,51.34,-112.7,311
ABBT9350039,51.28,-112.74,311
ABBT2670046,51.01,-113.95,311
ABBT0063497,51.34,-112.71,311
ABBT6360043,52.34,-113.2,311
ABBT0128916,52.95,-114.22,311
ABBT0075803,51.31,-112.61,311
ABBT0076323,51.31,-112.62,311
ABBT0076818,51.08,-112.27,311
ABBT0078880,51.31,-112.45,311
ABBT0079230,51.33,-112.6,311
ABBT0067520,51.31,-112.53,311
ABBT0080710,51.22,-112.77,311
ABBT0081469,51.3,-112.83,311
ABBT0082685,51.15,-112.31,311
ABBT0067519,51.27,-112.76,311
ABBT0125259,52.5,-114.74,311
ABBT0125258,52.5,-114.74,311
ABBT0118417,52.54,-114.74,311
ABBT0117813,52.52,-114.94,311
ABBT0117459,52.57,-114.96,311
ABBT0113442,52.41,-114.62,311
ABBT2920008,51.51,-112.65,311
ABBT4080011,51.63,-112.92,311
ABBT5550007,52.14,-112.41,311
ABBT7980008,51.74,-112.82,311
ABBT4120022,52.58,-114.53,311
ABBT0066454,51.32,-112.63,311
ABBT0067323,51.04,-112.23,311
ABBT0084368,52.05,-112.35,311
ABBT0062951,52.68,-114.51,311
ABBT0061536,51.48,-112.73,311
ABBT0051683,51.35,-112.69,311
ABBT0055278,51.12,-112.67,311
ABBT0056865,51.44,-112.72,311
ABBT0057587,51.1,-112.69,311
ABBT6851224,52.99,-115.04,311
ABBT0041993,52.66,-114.57,311
ABBT0041893,52.67,-114.57,311
ABBT0040681,51.31,-112.62,311
ABBT0042906,51.16,-112.59,311
ABBT0043129,51.31,-112.62,311
ABBT0061520,51.44,-112.73,311
ABBT6851239,52.99,-115.06,311
ABBT6851304,52.97,-115.04,311
ABBT0082232,51.97,-113.94,311
ABBT6851338,52.99,-115.08,311
ABBT0058976,51.32,-112.78,311
ABBT0059558,51.45,-112.75,311
ABBT0061298,51.45,-112.76,311
ABBT6851270,52.98,-115.04,311
ABBT0114606,51.3,-114.33,311
ABBT0153979,52.77,-114.37,311
ABBT0160700,52.68,-114.58,311
ABBT0118238,52.03,-114.77,311
ABBT0096537,52.12,-114.37,311
ABBT0097078,52.13,-114.56,311
ABBT0098558,52.33,-114.47,311
ABBT0124277,52.96,-115.65,311
ABBT0118406,52.01,-114.49,311
ABBT0118337,52.94,-115.58,311
ABBT0118239,52.03,-114.77,311
ABBT0159508,52.67,-114.59,311
ABBT0158953,52.68,-114.54,311
ABBT0159642,51.17,-112.28,311
ABBT0086952,52.32,-112.19,311
ABBT0103463,52.16,-114.66,311
ABBT0108513,52.46,-114.07,311
ABBT0115815,52.46,-114.11,311
ABBT0111836,52.51,-114.02,311
ABBT0100227,52.18,-114.63,311
ABBT0159398,51.36,-112.65,311
ABBT0158270,51.14,-112.35,311
ABBT0157718,51.16,-112.35,311
ABBT0157639,51.41,-112.69,311
ABBT0156003,51.32,-112.39,311
ABBT0153973,51.31,-112.35,311
ABBT0153960,51.4,-112.62,311
ABBT0153702,51.28,-112.34,311
ABBT0153701,51.18,-112.31,311
ABBT0149484,51.44,-112.58,311
ABBT0149332,51.1,-112.06,311
ABBT0147325,51.36,-113.39,311
ABBT0147207,51.34,-113.3,311
ABBT0147771,52.51,-114.71,311
ABBT0143405,52.64,-114.86,311
ABBT0134420,52.49,-114.81,311
ABBT0133092,52.55,-114.72,311
ABBT0122382,52.58,-114.83,311
ABBT0155398,52.68,-114.56,311
ABBT0077083,52.44,-114.48,311
ABBT0057814,52.47,-114.09,311
ABBT0057316,52.16,-114.59,311
ABBT0041981,52.16,-114.42,311
ABBT0041442,52.26,-113.97,311
ABBT0149833,51.81,-113.82,311
ABBT0149832,51.81,-113.82,311
ABBT0146767,51.41,-113.92,311
ABBT0061585,52.36,-114.52,311
ABBT0063845,52.29,-114.72,311
ABBT0064549,52.37,-114.51,311
ABBT0065777,52.2,-114.31,311
ABBT0066313,52.19,-114.4,311
ABBT0068924,52.19,-114.32,311
ABBT0075255,52.18,-114.65,311
ABBT0075383,52.36,-113.98,311
ABBT0075493,52.34,-114.43,311
ABBT0076194,52.17,-114.64,311
ABBT0061700,52.53,-112,311
ABBT0090655,52.19,-114.54,311
ABBT0102847,52.15,-113.56,311
ABBT0077830,52.43,-114.28,311
ABBT0078223,52.29,-114.47,311
ABBT0081030,52.52,-114.11,311
ABBT0086322,52.48,-114.29,311
ABBT0116921,52.13,-114.35,311
ABBT0118492,52.21,-114.51,311
ABBT0118954,52.38,-114.28,311
ABBT0121677,52.33,-114.72,311
ABBT0125582,52.34,-114.5,311
ABBT0126386,52.35,-114.58,311
ABBT0129374,52.28,-114.41,311
ABBT0129983,51.87,-114.63,311
ABBT0132783,52.27,-114.59,311
ABBT0134162,52.34,-114.51,311
ABBT0147727,52.13,-114.57,311
ABBT0114390,51.27,-112.92,311
ABBT0146856,52.26,-113.61,311
ABBT0151863,52.17,-113.68,311
ABBT0147373,51.98,-113.18,311
ABBT0141764,51.9,-113.39,311
ABBT0134864,52.34,-114.57,311
ABBT0156683,52.18,-114.75,311
ABBT0156684,52.36,-114.62,311
ABBT0157974,52.42,-114.35,311
ABBT0100062,52.5,-114.81,311
ABBT0098854,52.63,-114.5,311
ABBT0098212,52.45,-114.51,311
ABBT0098151,51.66,-114.19,311
ABBT0097577,52.5,-114.81,311
ABBT0100555,51.81,-114.46,311
ABBT0097289,52.57,-114.69,311
ABBT0093639,52.5,-114.64,311
ABBT0089772,51.65,-114.63,311
ABBT0087759,52.59,-114.69,311
ABBT0086930,52.83,-114.3,311
ABBT2670021,51.2,-114.06,311
ABBT0158644,52.09,-115.14,311
ABBT0153436,51.45,-114.25,311
ABBT0143862,52.09,-115.12,311
ABBT0142143,51.33,-114.17,311
ABBT0141692,52.65,-114.76,311
ABBT0140072,51.88,-115.01,311
ABBT0139593,52.51,-114.82,311
ABBT0139229,51.88,-114.49,311
