site_ID,lat,lon,site_type
ABBT0122170,53.76,-113.68,322
ABBT0154233,53.92,-112.57,322
ABBT0155547,53.14,-113.9,322
ABBT0110755,53.9,-113.12,322
ABBT0087875,53.9,-112.75,322
ABBT0112439,53.93,-113.23,322
ABBT0057021,53.59,-112.53,322
ABBT0118920,53.97,-113.28,322
ABBT0051510,53.87,-112.73,322
ABBT0127032,53.87,-113.11,322
ABBT3670009,53.94,-113.52,322
ABBT6200018,53.8,-113.69,322
ABBT0147992,53.22,-113.69,322
ABBT0085073,53.17,-113.7,322
ABBT0137889,53.79,-113,322
ABBT0081076,53.78,-112.98,322
ABBT0066989,53.69,-112.58,322
ABBT0158823,53.42,-113.88,322
ABBT7700027,53.82,-112.86,322
ABBT0081618,53.79,-113.86,351
ABBT0103790,53.82,-113.84,351
ABBT0105780,53.82,-113.86,351
ABBT0130313,54.03,-113.35,351
ABBT0138162,53.95,-113.21,351
ABBT0042505,53.3,-112.81,361
ABBT1740002,53.21,-112.3,361
ABBT0047101,53.5,-112.93,361
ABBT2610001,54.57,-112,361
ABBT0082971,53.01,-113.94,361
ABBT0077539,53.47,-113.84,361
ABBT0044454,53.76,-113.04,361
ABBT0142893,54.21,-112.12,364
