site_ID,lat,lon,site_type
ABBT0153755,50.89,-112.23,311
ABBT0153756,50.89,-112.23,311
ABBT0154308,50.64,-112.09,311
ABBT0157650,50.66,-112.08,311
ABBT0138760,50.7,-111.85,311
ABBT0139935,50.69,-111.89,311
ABBT0061776,50.8,-112.52,311
ABBT0061739,50.8,-112.52,311
ABBT0061144,50.48,-111.47,311
ABBT0060941,50.81,-112.03,311
ABBT0060385,50.41,-112,311
ABBT0051710,50.71,-111.01,311
ABBT0099230,50.75,-111.91,311
ABBT0100327,50.66,-112.29,311
ABBT0052138,50.9,-111.17,311
ABBT0060376,50.91,-112.97,311
ABBT0056662,50.99,-112.95,311
ABBT0134730,50.08,-112.42,311
ABBT0134164,49,-111.45,311
ABBT0127661,50.1,-112.43,311
ABBT0127016,50.1,-112.4,311
ABBT0123893,49.98,-112.42,311
ABBT0120874,49.02,-111.38,311
ABBT0112682,50.1,-112.4,311
ABBT0104544,50.69,-112.04,311
ABBT0105467,50.66,-112.39,311
ABBT0067872,50.48,-111.47,311
ABBT0068495,50.29,-111.73,311
ABBT0042944,50.76,-111.04,311
ABBT0159293,50.5,-111.24,311
ABBT0155785,50.47,-111.84,311
ABBT0146373,50.58,-112.13,311
ABBT0068135,50.94,-112.63,311
ABBT0098778,50.68,-112.08,311
ABBT0120225,50.48,-111.47,311
ABBT0048956,50.59,-112.96,311
ABBT0093391,50.24,-111.7,311
ABBT0080600,50.87,-112.25,311
ABBT0080181,50.71,-111.02,311
ABBT0049545,50.87,-111.82,311
ABBT0078872,50.71,-111.02,311
ABBT0078284,50.71,-111.03,311
ABBT0069045,50.83,-111.71,311
ABBT0125045,50.43,-111.82,311
ABBT0128876,50.39,-111.81,311
ABBT0146688,50.07,-112.71,311
ABBT0098981,50.88,-112.1,311
ABBT0128319,50.35,-111.84,311
ABBT0104999,50,-112.42,311
ABBT0104451,50.01,-112.44,311
ABBT0077920,50.2,-112.01,311
ABBT0076111,50.85,-111.04,311
ABBT0075138,50.88,-111.19,311
ABBT0063274,50.75,-111.18,311
ABBT0080041,50.98,-111.85,311
ABBT0080400,50.98,-111.87,311
ABBT0103743,50.08,-112.43,311
ABBT0106895,50.72,-111.82,311
ABBT0129263,49.76,-110.96,321
ABBT0118381,50.09,-112.48,321
ABBT0051769,49.55,-111.84,321
ABBT0139500,49.93,-111.83,321
ABBT0136604,50.7,-112.18,321
ABBT0147409,50.27,-111.57,321
ABBT0143751,50.25,-111.2,321
ABBT0133712,50.08,-112.87,321
ABBT0103802,50.28,-112.11,322
ABBT0104081,50.04,-112.56,322
ABBT0079522,49.65,-112.96,322
ABBT0063322,49.61,-112.88,322
ABBT0062403,49.63,-112.91,322
ABBT0113898,50.11,-112.33,322
ABBT0041198,50.67,-112.29,322
ABBT0041697,50.07,-110.67,322
ABBT0135678,50.93,-112.37,322
ABBT0141249,50.51,-111.26,322
ABBT0158846,50.32,-111.61,322
ABBT5000003,50.67,-111.16,322
ABBT5000004,50.73,-111.07,322
ABBT5000066,50.76,-111.08,322
ABBT0053469,50.05,-110.61,322
ABBT7440009,50.58,-111.47,322
ABBT5910003,50.56,-112.61,322
ABBT2590009,50.54,-112.07,322
ABBT4300048,50.02,-111.73,322
ABBT4300066,50.02,-111.7,322
ABBT4560001,50.1,-111.86,322
ABBT4560079,50.08,-111.94,322
ABBT8930007,49.75,-112.16,322
ABBT8940020,49.87,-112.07,322
ABBT9110017,49.9,-112.19,322
ABBT9110062,49.87,-112.41,322
ABBT5060001,50.7,-112.65,322
ABBT0900019,50.37,-112.35,322
ABBT9110037,49.84,-112.42,322
ABBT4300016,49.97,-111.8,322
ABBT7920046,50.06,-111.65,322
ABBT0430179,50.3,-111.82,322
ABBT0160917,50.61,-112.13,322
ABBT0077362,50.8,-111.12,322
ABBT0143864,50.59,-112.05,322
ABBT0144586,50.87,-112.13,322
ABBT0147493,50.33,-112.08,322
ABBT0148713,50.63,-112.16,322
ABBT0148993,50.68,-112.07,322
ABBT0133764,50.78,-110.72,322
ABBT0146757,50.8,-110.68,322
ABBT0058774,50.95,-112.47,322
ABBT0049792,50.09,-112.52,322
ABBT0920002,50.51,-111.67,322
ABBT0920018,50.6,-111.81,322
ABBT0155537,49.86,-111.96,322
ABBT0153050,50.86,-112.29,322
ABBT0155196,50.66,-112.39,322
ABBT0155282,50.79,-112.14,322
ABBT0156111,50.65,-112.42,322
ABBT4300007,49.95,-111.74,322
ABBT4300008,50.03,-111.77,322
ABBT4300015,50.02,-111.8,322
ABBT0150864,50.84,-112.02,322
ABBT0151364,50.31,-112.13,322
ABBT3360067,50.16,-112.14,322
ABBT3360069,50.11,-112,322
ABBT0055432,50.33,-111.11,322
ABBT0151591,50.72,-111.85,322
ABBT0151593,50.74,-111.64,322
ABBT3360090,50.1,-112.14,322
ABBT0126291,50.44,-112.49,322
ABBT0134676,50.45,-112.53,322
ABBT0056596,50.93,-112.95,322
ABBT7780014,49.99,-112.47,322
ABBT0055599,50.88,-111.18,322
ABBT0057773,49.93,-111.4,322
ABBT0057867,50.22,-110.94,322
ABBT0104876,50.66,-112.06,322
ABBT0051889,50.62,-110.93,322
ABBT0128125,49.22,-112.17,322
ABBT0105393,50.85,-112.34,322
ABBT0115066,50.66,-112.14,322
ABBT0123703,50.98,-111.79,322
ABBT0114478,50.66,-112.11,322
ABBT0123104,49.97,-112.42,322
ABBT0123103,50.09,-112.39,322
ABBT0063619,50.64,-111.65,322
ABBT0055854,50.32,-111.55,322
ABBT0046411,50.65,-112.82,322
ABBT8770178,50.72,-110.98,322
ABBT0055853,50.34,-111.61,322
ABBT0052732,50.25,-111.44,322
ABBT0051386,50.83,-112.15,322
ABBT0050365,50.37,-111.55,322
ABBT0045695,50.83,-112.54,322
ABBT0046170,50.24,-111.33,322
ABBT0044397,50.04,-112.03,322
ABBT0920030,50.54,-111.78,322
ABBT0050367,49.69,-112.15,322
ABBT0124939,50.4,-112,322
ABBT0048027,49.57,-112.16,322
ABBT0142133,50.42,-111.69,322
ABBT0144690,50.47,-111.79,322
ABBT0156337,50.47,-111.39,322
ABBT0430001,50.24,-111.4,322
ABBT0430255,50.31,-111.73,322
ABBT0920001,50.48,-111.67,322
ABBT0920022,50.42,-111.58,322
ABBT0127296,50.92,-112.28,322
ABBT0127370,50.68,-112.06,322
ABBT0149580,50.71,-112.18,322
ABBT2590014,50.6,-112.13,322
ABBT7440002,50.64,-111.66,322
ABBT0054683,49.89,-112.33,322
ABBT0055044,49.9,-111.82,322
ABBT0106887,50.62,-111.8,322
ABBT0095237,50.75,-112.33,322
ABBT0125107,49.2,-112.18,322
ABBT0099399,50.67,-112.11,322
ABBT0052094,50.87,-111.13,322
ABBT0155151,49.22,-112.25,322
ABBT0095615,50.68,-112.12,322
ABBT0052449,49.97,-112.2,322
ABBT0084227,50.53,-111.84,322
ABBT0090287,50.67,-112.07,322
ABBT0087867,50.69,-111.55,322
ABBT0041294,49.94,-111.82,322
ABBT0122452,50.06,-112.29,322
ABBT0112919,49.08,-112.58,322
ABBT1600021,49.8,-111.67,322
ABBT0054922,49.91,-111.83,322
ABBT0048718,49.92,-111.82,322
ABBT0044503,49.88,-111.74,322
ABBT0066703,49.88,-111.66,322
ABBT0046692,50.06,-112.48,322
ABBT0043886,49.86,-111.67,322
ABBT0125325,49.03,-112.8,322
ABBT0134644,50.24,-111.53,322
ABBT0127069,50.08,-110.63,322
ABBT0052789,50.8,-111,322
ABBT0096675,50.46,-111.48,322
ABBT1450004,49.06,-111.04,322
ABBT0119886,50.63,-111.96,322
ABBT0119891,50.39,-111.41,322
ABBT0120580,50.8,-112.04,322
ABBT0120817,50.67,-111.94,322
ABBT0122988,50.88,-112.11,322
ABBT0124029,50.84,-112.15,322
ABBT0129724,50.63,-112.01,322
ABBT0131490,50.28,-111.6,322
ABBT0132037,50.69,-111.88,322
ABBT0119361,50.52,-111.39,322
ABBT0117512,50.65,-111.97,322
ABBT8430013,49.39,-111.84,322
ABBT0127224,49.87,-111.66,322
ABBT0112353,49.89,-112.53,322
ABBT0051762,50.26,-111.32,322
ABBT0054681,50.13,-111.94,322
ABBT4300058,49.97,-111.72,322
ABBT4560006,50.08,-111.87,322
ABBT7920042,50.09,-111.68,322
ABBT0109397,50.75,-111.18,322
ABBT0112386,49.6,-111.97,322
ABBT0052746,50.25,-112.49,322
ABBT0043047,49.61,-112.19,322
ABBT5600004,50.19,-112.47,322
ABBT5600077,50.28,-112.56,322
ABBT8950013,49.63,-112.2,322
ABBT5600007,50.17,-112.49,322
ABBT0106161,50.08,-112.83,322
ABBT0105861,50.07,-112.81,322
ABBT0126257,50.5,-111.33,322
ABBT0110077,50.68,-111.35,322
ABBT0100422,49.97,-112.74,322
ABBT5600013,50.22,-112.44,322
ABBT0046326,50.1,-112.93,322
ABBT0126635,50.07,-112.76,322
ABBT0121583,49.9,-112.53,322
ABBT0125744,50.07,-112.7,322
ABBT0109485,49.78,-112.22,322
ABBT0112901,50.75,-110.88,322
ABBT0109484,49.83,-112.19,322
ABBT0121638,49.78,-110.96,322
ABBT9920001,49.48,-112.17,322
ABBT0144707,49.61,-111.93,322
ABBT0044738,50.31,-112.99,322
ABBT0040292,50.38,-111.43,322
ABBT8960001,49.62,-112.03,322
ABBT0091529,50.02,-112.41,351
ABBT0097101,49.99,-112.42,351
ABBT0097609,50,-112.44,351
ABBT0097603,50,-112.44,351
ABBT0094793,50.07,-112.33,351
ABBT0095310,50.01,-112.48,351
ABBT0149867,50.44,-112.02,351
ABBT0091018,49.98,-112.44,351
ABBT0089290,50.08,-112.36,351
ABBT0087008,50.12,-112.46,351
ABBT0099880,49.98,-112.44,351
ABBT0104021,50.69,-112.39,351
ABBT0160402,50.08,-112.55,351
ABBT0139990,50.05,-112.65,351
ABBT0127373,50.08,-112.59,351
ABBT0126071,49.98,-112.45,351
ABBT0117034,49.99,-112.47,351
ABBT0109592,50.09,-112.36,351
ABBT0104998,50.08,-112.44,351
ABBT0133502,49.97,-112.43,351
ABBT0060171,50.03,-111.94,351
ABBT0139318,50.09,-112.48,351
ABBT0135253,49.98,-112.45,351
ABBT0105522,50.89,-112.11,351
ABBT0128292,50.72,-112.32,351
ABBT0097843,50.97,-111.83,351
ABBT0098689,50.64,-111.15,351
ABBT0098705,50.53,-111.86,351
ABBT0096889,50.7,-111.38,351
ABBT0158868,50.6,-112.85,351
ABBT0156709,50.32,-112.76,351
ABBT0142236,50.91,-112.26,361
ABBT0052091,50.09,-112.23,361
ABBT0122595,50.11,-112.23,361
ABBT0122593,50.12,-112.25,361
ABBT0113818,50.75,-111.1,361
ABBT0054835,50.91,-112.27,361
ABBT0045342,50.81,-112.06,361
ABBT0050216,50.89,-112.19,361
ABBT0100336,49.75,-110.5,361
ABBT0046499,50.51,-111.28,361
ABBT0097141,50.87,-112.09,361
ABBT0049330,50.6,-112.67,361
ABBT0050559,50.54,-112.96,361
ABBT0143224,50.18,-111.9,361
ABBT0066784,50.35,-112.74,361
ABBT0075215,49.88,-112.36,361
ABBT0064653,50.66,-112.61,361
ABBT0064654,50.67,-112.61,361
ABBT0077244,50.54,-112.77,361
ABBT0077923,50.24,-112.18,361
ABBT0077924,50.19,-111.98,361
ABBT0082467,50.34,-112.54,361
ABBT0127631,50.82,-112.21,361
ABBT0105075,50.71,-112.33,361
ABBT0118594,50.49,-112.31,361
ABBT0103753,50.65,-112.42,361
ABBT1400043,50.91,-110.48,361
ABBT1400001,50.89,-110.36,361
ABBT0106614,50.68,-112.09,361
ABBT0091285,50.78,-112.07,361
ABBT0089534,50.98,-112.24,361
ABBT0094258,50.05,-112.04,361
ABBT0088021,50.91,-112.09,361
ABBT0089082,50.39,-111.9,361
ABBT0082963,50.68,-112.04,361
ABBT8770025,50.41,-110.96,363
ABBT2060080,50.93,-111.62,363
ABBT2060100,50.97,-111.82,363
ABBT0087467,50.54,-112.58,363
ABBT0105982,50.53,-111.88,363
ABBT0066739,50.56,-112.43,363
ABBT7440013,50.63,-111.66,363
ABBT0129187,49.79,-112.88,363
ABBT0061977,49.79,-112.7,363
ABBT0125903,49.49,-112.73,363
ABBT0149379,50.6,-111.27,363
ABBT5000034,50.65,-111.12,363
ABBT0117319,50.76,-112.13,364
ABBT0117316,50.78,-111.97,364
ABBT0117261,50.93,-112.38,364
ABBT0090544,50.95,-112.25,364
ABBT0092094,50.66,-112.33,364
ABBT0097026,50.63,-111.77,364
ABBT0098190,50.84,-112.51,364
ABBT0095472,50.79,-112.03,364
ABBT0094712,50.76,-112.3,364
ABBT0094840,50.87,-112.17,364
ABBT0150848,50.66,-112.8,364
ABBT0094098,49.23,-111.12,364
ABBT0104537,50.94,-112.37,364
ABBT0106564,50.86,-112.74,364
ABBT0100669,50.71,-112.11,364
ABBT0104020,50.87,-112.29,364
ABBT0104074,50.7,-112.31,364
