site_ID,lat,lon,site_type
ABBT0098638,55.79,-117.07,311
ABBT0104457,55.45,-117.17,311
ABBT0131697,55.77,-117.08,311
ABBT0119127,55.65,-117.19,311
ABBT0131254,55.78,-117.08,311
ABBT0122268,55.62,-117.15,311
ABBT0125952,54.6,-119.44,311
ABBT0126109,54.92,-119.0,311
ABBT0126307,54.63,-118.31,311
ABBT0111187,55.58,-119.32,311
ABBT0110282,54.78,-119.12,311
ABBT0115003,55.55,-119.31,311
ABBT0123751,55.51,-119.42,311
ABBT0120036,54.2,-117.07,311
ABBT0125349,54.59,-119.28,311
ABBT0117247,55.52,-119.33,311
ABBT0125459,55.64,-119.5,311
ABBT0127688,54.29,-118.95,311
ABBT0080513,56.37,-119.94,311
ABBT0061778,55.6,-119.56,311
ABBT0056691,55.6,-119.58,311
ABBT0135431,54.92,-119.06,311
ABBT9200116,55.56,-119.14,311
ABBT9200142,55.61,-119.06,311
ABBT9200170,55.44,-119.36,311
ABBT9200249,55.64,-119.05,311
ABBT0121977,54.89,-119.14,311
ABBT0121976,54.92,-118.95,311
ABBT0119539,54.82,-119.2,311
ABBT0117242,54.72,-119.14,311
ABBT0131292,54.42,-117.79,311
ABBT0130100,54.91,-118.94,311
ABBT0128623,54.91,-118.96,311
ABBT0125863,54.92,-118.95,311
ABBT0124658,54.92,-118.95,311
ABBT0078943,55.62,-118.84,311
ABBT7470025,55.79,-119.39,311
ABBT0126389,55.67,-117.21,311
ABBT0148775,55.86,-119.58,311
ABBT0078557,54.16,-117.97,311
ABBT0147636,56.26,-119.39,311
ABBT0122040,55.4,-119.42,311
ABBT0061051,55.79,-119.05,311
ABBT0058104,55.79,-119.06,311
ABBT0053846,55.8,-119.14,311
ABBT0052946,55.81,-119.2,311
ABBT0099412,54.28,-118.34,311
ABBT0064682,55.78,-119.06,311
ABBT0115463,54.48,-118.12,311
ABBT0119096,54.59,-118.12,311
ABBT0064108,56.29,-119.05,311
ABBT0131579,55.8,-119.07,311
ABBT0084717,55.55,-119.47,311
ABBT0134943,55.77,-119.75,311
ABBT0131021,55.82,-119.58,311
ABBT0124730,55.8,-119.65,311
ABBT0103887,55.91,-119.81,311
ABBT0103824,55.9,-119.79,311
ABBT0075477,55.3,-118.45,311
ABBT7470075,55.81,-119.27,311
ABBT0110989,55.81,-119.26,311
ABBT0160711,55.8,-119.14,311
ABBT0160710,55.8,-119.16,311
ABBT0159520,55.8,-119.16,311
ABBT0159319,55.8,-119.14,311
ABBT0157637,55.8,-119.14,311
ABBT0137756,55.78,-119.06,311
ABBT0137755,55.78,-119.06,311
ABBT0136803,55.79,-119.06,311
ABBT0136802,55.79,-119.06,311
ABBT0136801,55.79,-119.06,311
ABBT0122602,54.14,-117.25,311
ABBT0123185,55.97,-116.54,311
ABBT0118710,55.96,-116.56,311
ABBT0115347,55.96,-116.56,311
ABBT0148453,54.71,-118.59,311
ABBT0148454,54.54,-118.18,311
ABBT0044632,54.19,-116.92,311
ABBT0147148,54.66,-118.25,311
ABBT0147714,54.18,-116.95,311
ABBT1570070,56.39,-119.86,311
ABBT1570067,56.4,-119.86,311
ABBT1570065,56.4,-119.86,311
ABBT1570053,56.4,-119.88,311
ABBT1570041,56.38,-119.87,311
ABBT0090963,55.65,-119.36,311
ABBT0090862,55.41,-119.36,311
ABBT0090034,55.41,-119.34,311
ABBT0087336,55.64,-119.36,311
ABBT1570039,56.4,-119.89,311
ABBT1570032,56.4,-119.88,311
ABBT1570011,56.4,-119.89,311
ABBT0115851,56.41,-119.86,311
ABBT0105920,56.41,-119.88,311
ABBT1130021,55.77,-118.13,311
ABBT0094699,55.11,-119.19,311
ABBT0145329,55.53,-119.35,311
ABBT0142992,55.61,-119.35,311
ABBT0139605,55.65,-119.36,311
ABBT5460002,55.4,-119.11,311
ABBT0116333,56.3,-119.06,311
ABBT0133844,55.67,-117.11,311
ABBT0154654,55.45,-119.12,311
ABBT0154655,55.5,-119.17,311
ABBT0156550,54.54,-117.49,311
ABBT0156551,54.54,-117.47,311
ABBT0157562,55.82,-119.46,311
ABBT0103253,55.24,-119.24,311
ABBT0099532,55.21,-119.29,311
ABBT0120001,55.26,-119.4,311
ABBT0048835,54.74,-116.25,311
ABBT0083944,57.14,-118.75,311
ABBT0157001,54.19,-116.32,311
ABBT0044352,56.25,-119.95,311
ABBT0057721,56.27,-119.39,311
ABBT9200145,55.52,-119.1,311
ABBT9200096,55.53,-119.15,311
ABBT9200040,55.47,-119.35,311
ABBT0124723,55.52,-119.1,311
ABBT0161178,54.35,-118.54,311
ABBT0078083,55.54,-119.15,311
ABBT0095262,55.64,-117.33,311
ABBT0052983,55.53,-119.14,311
ABBT0051237,55.53,-119.11,311
ABBT0044480,56.24,-119.91,311
ABBT0123036,56.29,-119.89,311
ABBT0120470,56.51,-119.3,311
ABBT0098468,55.61,-119.03,311
ABBT0094309,56.25,-119.61,311
ABBT0088078,56.26,-119.6,311
ABBT0100153,55.61,-119.03,311
ABBT1570055,56.3,-119.81,311
ABBT1570061,56.25,-119.95,311
ABBT1570062,56.24,-119.88,311
ABBT0092812,54.44,-118.31,311
ABBT0144075,54.4,-118.32,311
ABBT0123144,54.21,-116.78,311
ABBT0123070,54.15,-117.2,311
ABBT0040075,55.33,-119.82,311
ABBT0075422,55.34,-119.84,311
ABBT0147853,55.65,-118.7,311
ABBT8450034,55.33,-119.84,311
ABBT8450031,55.36,-119.86,311
ABBT0155361,55.34,-119.83,311
ABBT0129951,55.29,-119.75,311
ABBT0104112,55.29,-119.77,311
ABBT0094688,55.33,-119.84,311
ABBT9530036,54.9,-119.11,311
ABBT9530042,54.9,-119.12,311
ABBT9530043,54.91,-119.08,311
ABBT9530054,54.88,-119.16,311
ABBT9530051,54.89,-119.15,311
ABBT0097257,55.36,-119.12,311
ABBT0158467,56.08,-119.51,311
ABBT0156207,56.2,-119.65,311
ABBT0123417,54.27,-116.7,311
ABBT0100157,54.19,-116.51,311
ABBT0076326,54.24,-116.68,311
ABBT0155536,55.85,-119.44,311
ABBT0154321,55.9,-119.44,311
ABBT0114869,56.25,-118.06,311
ABBT0099522,55.99,-117.62,311
ABBT0157869,55.87,-119.24,311
ABBT0132802,54.51,-116.48,311
ABBT0155050,54.16,-117.19,311
ABBT0155048,54.15,-117.18,311
ABBT0126345,55.45,-119.06,311
ABBT0131962,54.22,-117.03,311
ABBT0130327,54.21,-116.83,311
ABBT0056167,54.32,-117.16,311
ABBT0058550,54.16,-117.2,311
ABBT0125446,54.28,-116.75,311
ABBT0124462,54.24,-116.75,311
ABBT0155049,54.17,-117.04,311
ABBT0151692,54.34,-117.8,311
ABBT0151691,54.34,-117.8,311
ABBT3790005,54.11,-117.23,311
ABBT1300008,54.18,-117.29,311
ABBT0123559,54.52,-117.1,311
ABBT0126612,54.22,-116.78,311
ABBT0098219,54.46,-116.8,311
ABBT0110500,54.14,-116.88,311
ABBT0133855,56.47,-118.0,311
ABBT0144482,54.48,-116.55,311
ABBT0148386,54.47,-116.81,311
ABBT9530050,54.89,-119.15,311
ABBT0143538,54.47,-116.8,311
ABBT0143537,54.47,-116.8,311
ABBT0133744,54.45,-116.88,311
ABBT0134104,54.47,-116.8,311
ABBT8560005,55.15,-116.66,311
ABBT0123071,55.5,-119.35,311
ABBT0118766,55.57,-119.56,311
ABBT0086171,55.57,-119.55,311
ABBT0081339,55.56,-119.54,311
ABBT0064864,55.57,-119.56,311
ABBT0055466,55.54,-119.45,311
ABBT0131994,54.45,-116.87,311
ABBT0151323,54.55,-116.37,311
ABBT0082607,54.45,-116.87,311
ABBT0087301,54.47,-118.68,311
ABBT0088420,54.42,-116.84,311
ABBT0095533,54.58,-118.3,311
ABBT0096469,54.55,-118.21,311
ABBT0097370,55.78,-118.14,311
ABBT0097676,54.39,-117.64,311
ABBT0098690,55.62,-119.08,311
ABBT0085758,55.11,-119.33,311
ABBT0086443,55.78,-119.36,311
ABBT0088110,55.8,-119.19,311
ABBT0082151,55.83,-117.37,311
ABBT0082428,54.95,-118.87,311
ABBT0084948,54.2,-117.45,311
ABBT0089455,57.47,-119.24,311
ABBT0093664,55.65,-119.0,311
ABBT0089869,55.99,-118.47,311
ABBT0090096,55.2,-118.53,311
ABBT0135714,54.43,-116.44,311
ABBT0135578,54.5,-116.39,311
ABBT0110805,55.81,-117.33,311
ABBT0159132,54.99,-119.72,311
ABBT0128328,54.46,-116.41,311
ABBT0112171,55.8,-119.16,311
ABBT0154331,56.23,-116.14,311
ABBT0129137,55.16,-119.57,311
ABBT0068433,55.34,-119.39,311
ABBT0064665,56.02,-116.28,311
ABBT0135301,54.69,-117.09,311
ABBT0106264,54.62,-119.34,311
ABBT0136694,54.68,-116.67,311
ABBT0055447,55.0,-119.25,311
ABBT0056773,55.33,-119.4,311
ABBT0057399,54.55,-117.96,311
ABBT0055002,55.65,-119.66,311
ABBT0136697,54.65,-116.66,311
ABBT0051053,55.97,-116.61,311
ABBT0158978,54.69,-116.65,311
ABBT0154554,55.13,-117.37,311
ABBT0140437,54.67,-116.7,311
ABBT0158782,54.53,-118.69,311
ABBT0060977,55.63,-119.06,311
ABBT0060978,55.63,-119.05,311
ABBT0059788,57.31,-119.57,311
ABBT0058155,55.66,-119.42,311
ABBT0058597,55.93,-117.49,311
ABBT0059193,56.52,-119.92,311
ABBT0101981,54.3,-118.97,311
ABBT0145014,54.91,-119.07,311
ABBT0113433,55.74,-119.76,311
ABBT0113747,54.26,-118.45,311
ABBT0137136,54.29,-118.96,311
ABBT0141427,54.9,-118.94,311
ABBT7290025,55.75,-119.79,311
ABBT0141428,54.9,-118.94,311
ABBT0048932,54.96,-118.87,311
ABBT0147971,54.27,-117.95,311
ABBT0290024,55.22,-118.6,311
ABBT0068213,55.64,-117.09,311
ABBT0066219,55.58,-119.08,311
ABBT0124988,55.78,-117.04,311
ABBT0078889,55.79,-119.18,311
ABBT0076146,57.45,-119.32,311
ABBT0065922,55.65,-119.49,311
ABBT0064269,56.11,-119.55,311
ABBT5130023,54.46,-116.87,311
ABBT0061903,57.32,-119.59,311
ABBT0057718,54.46,-116.86,311
ABBT0065202,56.09,-119.49,311
ABBT0157856,54.49,-118.9,311
ABBT0055735,54.46,-116.86,311
ABBT0082530,56.07,-119.49,321
ABBT0141964,54.15,-117.23,321
ABBT0141965,54.14,-117.23,321
ABBT0141966,54.14,-117.23,321
ABBT0132157,54.64,-119.33,321
ABBT0140815,55.19,-119.51,321
ABBT0134188,55.56,-117.16,321
ABBT0142095,54.14,-117.28,321
ABBT0137013,54.82,-119.2,321
ABBT0075119,55.06,-116.95,321
ABBT0147964,54.83,-118.68,321
ABBT0047623,55.33,-119.43,321
ABBT0096981,55.63,-118.12,321
ABBT0146269,54.2,-116.92,321
ABBT0146270,54.19,-116.93,321
ABBT0143940,54.54,-117.59,321
ABBT0147837,54.69,-116.62,321
ABBT0136335,55.81,-119.57,321
ABBT0151954,55.14,-119.56,321
ABBT0147128,54.81,-119.12,321
ABBT0154607,55.8,-119.52,321
ABBT7470026,55.79,-119.38,321
ABBT0147733,54.54,-116.57,321
ABBT0110787,56.37,-119.89,321
ABBT0054273,55.33,-119.39,321
ABBT0157558,55.54,-118.76,321
ABBT0086951,56.08,-119.49,321
ABBT0159975,54.82,-119.12,322
ABBT8390001,56.25,-116.1,322
ABBT0159145,55.23,-119.24,322
ABBT0062808,56.19,-116.14,322
ABBT0105128,54.44,-118.25,322
ABBT8450035,55.39,-119.91,322
ABBT0105125,54.56,-118.24,322
ABBT0100229,56.02,-116.23,322
ABBT0094887,55.74,-119.04,322
ABBT0133476,55.1,-119.58,322
ABBT2940007,56.08,-119.89,322
ABBT0146846,55.52,-119.25,322
ABBT0081637,55.03,-118.8,322
ABBT0113245,55.43,-119.33,322
ABBT8560001,55.13,-116.68,322
ABBT0122966,55.58,-117.11,322
ABBT0550001,54.6,-117.46,322
ABBT0097579,56.14,-119.37,322
ABBT5210004,54.34,-118.41,322
ABBT5480001,54.43,-118.27,322
ABBT0046965,56.22,-119.07,322
ABBT0109659,55.31,-119.74,322
ABBT0113307,55.3,-119.75,322
ABBT0114867,55.31,-119.72,322
ABBT0113422,56.28,-119.04,322
ABBT0067909,55.75,-117.18,322
ABBT0098453,55.53,-119.07,322
ABBT0157861,55.54,-119.16,322
ABBT0155827,55.22,-119.16,322
ABBT0152667,55.53,-119.05,322
ABBT0130029,54.18,-116.94,322
ABBT0149926,55.48,-119.41,322
ABBT0149450,55.38,-119.1,322
ABBT0148129,55.35,-119.03,322
ABBT0154048,55.28,-119.28,322
ABBT0143612,55.36,-119.85,322
ABBT0150758,55.3,-119.69,322
ABBT0151281,55.3,-119.76,322
ABBT4230001,56.52,-116.22,322
ABBT0100764,55.16,-116.11,322
ABBT2040061,56.3,-119.1,322
ABBT1570012,56.28,-119.81,322
ABBT5190013,54.42,-118.69,322
ABBT8840001,55.01,-116.9,322
ABBT9910426,56.59,-118.99,322
ABBT0107908,55.83,-117.36,322
ABBT0079416,56.14,-118.83,322
ABBT0096378,56.45,-119.99,322
ABBT9200172,55.42,-119.22,322
ABBT0126896,54.45,-116.13,322
ABBT5140017,54.35,-116.87,322
ABBT9200026,55.48,-119.32,322
ABBT9200131,55.56,-118.95,322
ABBT9200162,55.53,-119.37,322
ABBT6540002,55.87,-117.42,322
ABBT7290002,55.69,-119.67,322
ABBT7470005,55.68,-119.38,322
ABBT7470109,55.77,-119.3,322
ABBT0137705,55.79,-119.0,322
ABBT0137943,54.75,-119.09,322
ABBT0138137,56.03,-119.09,322
ABBT0139241,54.7,-119.05,322
ABBT0139650,54.73,-119.13,322
ABBT0139651,54.83,-119.17,322
ABBT0140087,54.69,-119.16,322
ABBT0140088,54.74,-119.08,322
ABBT4140001,54.69,-117.1,322
ABBT0140391,56.2,-119.17,322
ABBT0127623,54.35,-118.88,322
ABBT1530005,56.11,-119.72,322
ABBT1530016,56.07,-119.66,322
ABBT1570002,56.34,-119.99,322
ABBT0090281,57.21,-118.8,322
ABBT0131597,54.7,-118.41,322
ABBT0147844,55.62,-119.07,322
ABBT6050001,54.73,-116.23,322
ABBT0049988,56.59,-119.42,322
ABBT3590012,55.32,-118.84,322
ABBT0148465,54.21,-117.4,322
ABBT0155270,54.26,-117.99,322
ABBT0138593,55.75,-119.56,322
ABBT0131274,54.2,-116.92,322
ABBT0120501,54.14,-116.94,322
ABBT0150259,54.84,-119.15,322
ABBT0151383,54.91,-118.94,322
ABBT0141009,57.44,-119.38,322
ABBT0160214,55.69,-118.0,322
ABBT0137112,54.75,-118.58,322
ABBT0087798,56.54,-119.36,322
ABBT0137426,54.67,-118.41,322
ABBT0143233,56.14,-119.5,322
ABBT0125876,55.78,-117.09,322
ABBT0137369,54.69,-118.61,322
ABBT0145518,55.59,-119.22,322
ABBT0145577,54.51,-118.22,322
ABBT0045417,55.24,-118.38,322
ABBT0098189,56.59,-118.87,322
ABBT0108929,55.26,-119.44,322
ABBT0061211,55.16,-119.52,322
ABBT0047362,56.44,-119.82,322
ABBT0143173,56.04,-119.99,322
ABBT0117019,55.65,-119.67,322
ABBT0041054,55.79,-119.36,322
ABBT0040359,56.57,-119.06,322
ABBT0055459,55.81,-119.22,322
ABBT0142163,54.64,-116.67,322
ABBT0121759,55.44,-119.17,322
ABBT0125778,55.77,-119.12,322
ABBT0127291,56.45,-119.89,322
ABBT0042309,56.05,-119.58,322
ABBT0143457,55.74,-119.67,322
ABBT7290009,55.7,-119.7,322
ABBT7290054,55.74,-119.69,322
ABBT7470008,55.69,-119.34,322
ABBT0054016,55.79,-119.54,322
ABBT0153043,54.69,-116.75,322
ABBT0147838,54.65,-116.66,322
ABBT8530062,55.74,-119.08,322
ABBT0151370,54.18,-116.95,322
ABBT8440002,54.38,-117.76,322
ABBT8440009,54.42,-117.92,322
ABBT0100519,55.17,-118.58,322
ABBT0119408,56.39,-117.73,322
ABBT0133507,56.23,-117.59,322
ABBT0144731,56.26,-117.95,322
ABBT0147244,56.2,-117.55,322
ABBT0157513,55.41,-118.05,322
ABBT0160730,55.39,-118.06,322
ABBT0155529,56.32,-119.06,322
ABBT0091372,54.33,-118.36,322
ABBT0041718,55.45,-118.41,322
ABBT0137134,54.75,-117.51,322
ABBT0110457,54.31,-118.41,322
ABBT0130836,55.8,-119.67,322
ABBT0131036,54.91,-118.94,322
ABBT0157769,55.8,-119.09,322
ABBT0085781,54.48,-118.09,322
ABBT0157850,55.78,-119.71,322
ABBT9530037,54.87,-119.19,322
ABBT0157495,55.78,-119.72,322
ABBT0135852,55.75,-119.65,322
ABBT0129003,55.75,-119.62,322
ABBT0123073,55.81,-119.74,322
ABBT0086606,54.61,-118.14,322
ABBT0160069,55.81,-119.18,322
ABBT0152622,54.15,-116.92,322
ABBT0157494,55.77,-119.73,322
ABBT0137879,54.57,-118.54,322
ABBT0062056,54.2,-116.92,322
ABBT0140671,54.66,-118.39,322
ABBT0089568,54.36,-117.58,322
ABBT4250001,54.8,-116.69,322
ABBT7690013,54.45,-119.09,322
ABBT0133144,55.86,-119.81,322
ABBT0094223,54.35,-119.03,322
ABBT0080971,54.67,-117.65,322
ABBT0053138,54.8,-117.65,322
ABBT0121400,55.72,-119.52,322
ABBT0124384,55.73,-119.66,322
ABBT0143201,55.26,-118.93,322
ABBT0049842,55.5,-119.29,322
ABBT0140133,54.34,-117.79,322
ABBT0126139,54.18,-116.93,322
ABBT0049799,54.55,-117.92,322
ABBT0075899,55.34,-118.78,322
ABBT0152708,54.86,-118.33,322
ABBT0124065,55.25,-118.68,322
ABBT0155631,54.66,-116.88,322
ABBT0155056,54.19,-117.02,322
ABBT0078606,54.53,-116.68,322
ABBT0119820,54.75,-117.51,322
ABBT0149423,54.93,-118.34,322
ABBT0149424,54.94,-118.33,322
ABBT0112676,54.33,-116.55,322
ABBT0114770,54.14,-117.41,322
ABBT0089416,54.44,-116.88,322
ABBT0120649,54.17,-116.98,322
ABBT0044529,54.77,-119.1,322
ABBT0107976,54.17,-117.42,322
ABBT0125057,54.87,-118.82,322
ABBT0153538,54.52,-118.22,322
ABBT8020028,55.67,-118.72,322
ABBT8020061,55.7,-118.79,322
ABBT8530047,55.74,-118.87,322
ABBT0150894,54.51,-118.18,322
ABBT0156949,55.86,-119.32,322
ABBT0157868,55.9,-119.22,322
ABBT0158267,55.82,-119.41,322
ABBT0153099,54.37,-118.28,322
ABBT0126299,54.28,-117.71,322
ABBT0111721,55.22,-117.91,322
ABBT0111722,55.97,-118.43,322
ABBT1570005,56.28,-119.93,322
ABBT0125471,56.03,-117.86,322
ABBT0121994,54.46,-116.95,322
ABBT0111651,55.66,-119.56,322
ABBT0127197,54.11,-117.36,322
ABBT0108894,55.99,-117.69,322
ABBT0085369,55.21,-119.17,322
ABBT0124461,54.2,-116.93,322
ABBT0124460,54.23,-116.66,322
ABBT0040872,55.46,-116.81,322
ABBT0154940,54.95,-118.32,322
ABBT0160863,55.22,-119.39,322
ABBT0159003,56.12,-119.64,322
ABBT0143865,54.14,-116.92,322
ABBT0146745,54.79,-119.12,322
ABBT0100515,55.99,-117.69,322
ABBT0130252,54.71,-118.47,322
ABBT0124459,54.27,-116.65,322
ABBT0120669,54.5,-117.38,322
ABBT0133449,54.79,-119.18,322
ABBT0130744,55.74,-119.42,322
ABBT0136656,54.23,-116.52,322
ABBT0050542,55.64,-119.45,322
ABBT0051820,55.53,-119.32,322
ABBT0044977,55.66,-119.2,322
ABBT0052106,54.98,-117.71,322
ABBT0135926,54.94,-118.96,322
ABBT0085965,55.93,-119.36,322
ABBT0116030,55.75,-119.62,322
ABBT0123603,54.49,-117.78,322
ABBT0149453,55.51,-119.34,322
ABBT0109505,55.66,-119.03,322
ABBT0127901,54.24,-116.89,322
ABBT0126436,54.25,-116.77,322
ABBT0144336,54.61,-117.56,322
ABBT7290005,55.77,-119.81,322
ABBT0161045,55.85,-119.33,322
ABBT0048913,55.57,-119.53,322
ABBT0141267,55.02,-118.72,322
ABBT0128725,54.18,-116.5,322
ABBT0086662,56.48,-117.97,322
ABBT0129758,54.23,-116.9,322
ABBT5130017,54.53,-116.82,322
ABBT0159062,54.4,-117.28,322
ABBT0064095,56.71,-118.93,322
ABBT0102491,54.52,-118.67,322
ABBT0146325,54.23,-116.6,322
ABBT9200089,55.51,-119.2,322
ABBT0124699,56.63,-118.84,322
ABBT0110100,55.62,-119.61,322
ABBT9480011,55.24,-119.12,322
ABBT9480016,55.3,-119.23,322
ABBT0158621,54.49,-117.54,322
ABBT0126522,54.22,-116.95,322
ABBT0142446,54.51,-118.66,351
ABBT0139136,54.56,-119.08,351
ABBT0131245,54.23,-116.85,351
ABBT0132224,54.22,-116.92,351
ABBT0134820,54.34,-116.55,351
ABBT0079899,54.3,-117.07,351
ABBT0089185,54.19,-116.71,351
ABBT0090131,54.43,-116.92,351
ABBT0092904,54.54,-116.84,351
ABBT0131990,54.4,-117.61,351
ABBT0122309,54.35,-117.07,351
ABBT0122310,54.28,-117.09,351
ABBT0123871,54.23,-116.67,351
ABBT0136747,54.53,-118.67,351
ABBT0123872,54.23,-116.64,351
ABBT0138172,54.9,-119.81,351
ABBT0138192,55.26,-119.91,351
ABBT0100659,54.26,-117.02,351
ABBT0154785,54.32,-116.65,351
ABBT0157671,54.72,-118.54,351
ABBT0158967,54.25,-117.81,351
ABBT0137449,54.24,-116.87,351
ABBT0095799,55.38,-119.97,351
ABBT0145163,54.42,-116.0,351
ABBT0130386,54.47,-116.09,351
ABBT0158785,54.25,-116.63,351
ABBT0160922,54.32,-117.21,351
ABBT0099869,54.18,-117.1,351
ABBT0090809,54.17,-117.1,351
ABBT0086385,54.18,-117.08,351
ABBT0158258,56.46,-119.88,351
ABBT0114429,54.88,-118.92,351
ABBT0095798,55.39,-119.72,351
ABBT0100580,54.37,-118.82,351
ABBT0079914,55.78,-119.12,351
ABBT0155058,54.19,-117.01,351
ABBT0155059,54.16,-117.2,351
ABBT0131705,54.37,-118.78,351
ABBT0130795,55.23,-119.86,351
ABBT0155427,54.44,-118.58,351
ABBT0059785,54.24,-116.84,351
ABBT0145015,54.33,-117.63,351
ABBT0155060,54.16,-117.17,351
ABBT0112266,54.88,-118.91,351
ABBT0134157,54.64,-118.38,351
ABBT0098500,54.2,-116.63,351
ABBT0099066,54.21,-116.66,351
ABBT0099796,54.21,-116.65,351
ABBT0100099,54.21,-116.65,351
ABBT0100665,54.21,-116.62,351
ABBT0100666,54.18,-116.67,351
ABBT0100918,54.21,-116.62,351
ABBT0103352,54.21,-116.65,351
ABBT0103696,54.2,-116.63,351
ABBT0110545,54.75,-117.63,351
ABBT0099222,54.44,-118.58,351
ABBT0097485,54.21,-116.62,351
ABBT0097487,54.2,-116.6,351
ABBT0098495,54.2,-116.6,351
ABBT0106688,54.17,-116.68,351
ABBT0107487,54.18,-116.66,351
ABBT0107640,54.21,-116.61,351
ABBT0109546,54.18,-116.66,351
ABBT0104436,54.21,-116.61,351
ABBT0121559,54.17,-116.68,351
ABBT0150812,54.15,-116.77,351
ABBT0097255,54.44,-118.32,351
ABBT0137748,54.35,-117.75,351
ABBT0152937,54.28,-118.35,351
ABBT0113370,54.17,-116.68,351
ABBT0113847,54.17,-116.68,351
ABBT0114909,54.21,-116.62,351
ABBT0090636,54.27,-117.32,351
ABBT0117086,54.21,-116.64,351
ABBT0117581,54.21,-116.62,351
ABBT0097253,54.45,-118.31,351
ABBT0112788,54.2,-116.68,351
ABBT0093013,54.38,-118.64,351
ABBT0112792,54.2,-116.68,351
ABBT0101974,56.28,-119.86,351
ABBT0135767,54.49,-118.53,351
ABBT0135314,54.26,-118.68,351
ABBT0133946,54.44,-118.56,351
ABBT0137114,54.5,-118.56,351
ABBT0138560,54.49,-118.83,351
ABBT0093475,54.36,-116.12,351
ABBT0138771,54.51,-118.76,351
ABBT0132752,54.46,-118.61,351
ABBT0131375,54.46,-118.61,351
ABBT0130111,54.26,-118.68,351
ABBT0129284,54.63,-118.65,351
ABBT0133795,54.46,-118.61,351
ABBT0132251,54.44,-118.56,351
ABBT0131425,54.46,-118.61,351
ABBT0148125,54.16,-116.44,351
ABBT0155450,54.17,-116.54,351
ABBT0154812,54.42,-118.65,351
ABBT0126294,54.19,-116.48,351
ABBT0126292,54.2,-116.46,351
ABBT0126290,54.2,-116.47,351
ABBT0126289,54.19,-116.47,351
ABBT0126288,54.18,-116.46,351
ABBT0126287,54.19,-116.43,351
ABBT0126286,54.19,-116.44,351
